SECTOR,DATE,AVG_RETURN
FINANCE,2024-01-02,0.3272
FINANCE,2024-01-03,-0.3157
FINANCE,2024-01-04,1.9787
FINANCE,2024-01-05,0.1523
FINANCE,2024-01-08,-0.5634
FINANCE,2024-01-09,-0.0858
FINANCE,2024-01-10,-0.1175
FINANCE,2024-01-11,-0.1765
FINANCE,2024-01-12,-0.7982
FINANCE,2024-01-15,-1.7468
FINANCE,2024-01-16,-0.7914
FINANCE,2024-01-17,-0.9096
FINANCE,2024-01-18,-1.7836
FINANCE,2024-01-19,1.8738
FINANCE,2024-01-23,-2.8421
FINANCE,2024-01-24,1.467
FINANCE,2024-01-25,-0.5213
FINANCE,2024-01-29,1.0101
FINANCE,2024-01-30,-1.5838
FINANCE,2024-01-31,0.8872
FINANCE,2024-02-01,0.3487
FINANCE,2024-02-02,0.2554
FINANCE,2024-02-05,-1.7936
FINANCE,2024-02-06,2.1972
FINANCE,2024-02-07,1.2386
FINANCE,2024-02-08,-2.1654
FINANCE,2024-02-09,0.0166
FINANCE,2024-02-12,-1.46
FINANCE,2024-02-13,1.3719
FINANCE,2024-02-14,-0.0006
FINANCE,2024-02-15,-0.7428
FINANCE,2024-02-16,1.3084
FINANCE,2024-02-19,0.3442
FINANCE,2024-02-20,0.3257
FINANCE,2024-02-21,-1.0054
FINANCE,2024-02-22,0.1292
FINANCE,2024-02-23,0.6411
FINANCE,2024-02-26,-0.2278
FINANCE,2024-02-27,-0.5709
FINANCE,2024-02-28,-0.479
FINANCE,2024-02-29,0.9407
FINANCE,2024-03-01,0.954
FINANCE,2024-03-04,0.8465
FINANCE,2024-03-05,-1.2637
FINANCE,2024-03-06,1.5745
FINANCE,2024-03-07,0.7088
FINANCE,2024-03-11,1.1848
FINANCE,2024-03-12,-0.2131
FINANCE,2024-03-13,-2.1279
FINANCE,2024-03-14,0.4654
FINANCE,2024-03-15,0.1379
FINANCE,2024-03-18,-0.1131
FINANCE,2024-03-19,-0.7347
FINANCE,2024-03-20,0.4735
FINANCE,2024-03-21,2.1362
FINANCE,2024-03-22,0.3022
FINANCE,2024-03-26,1.5578
FINANCE,2024-03-27,-0.0152
FINANCE,2024-03-28,1.883
FINANCE,2024-04-01,1.0985
FINANCE,2024-04-02,-0.0999
FINANCE,2024-04-03,0.4069
FINANCE,2024-04-04,0.0552
FINANCE,2024-04-05,0.6833
FINANCE,2024-04-08,1.0614
FINANCE,2024-04-09,0.061
FINANCE,2024-04-10,-0.5888
FINANCE,2024-04-12,-0.0237
FINANCE,2024-04-15,-1.7377
FINANCE,2024-04-16,-1.3058
FINANCE,2024-04-18,-0.372
FINANCE,2024-04-19,0.1525
FINANCE,2024-04-22,0.625
FINANCE,2024-04-23,-0.205
FINANCE,2024-04-24,-0.2988
FINANCE,2024-04-25,-0.194
FINANCE,2024-04-26,-2.0093
FINANCE,2024-04-29,-0.149
FINANCE,2024-04-30,1.4643
FINANCE,2024-05-02,0.0498
FINANCE,2024-05-03,-0.4132
FINANCE,2024-05-06,-1.0148
FINANCE,2024-05-07,0.2156
FINANCE,2024-05-08,-0.5281
FINANCE,2024-05-09,-2.117
FINANCE,2024-05-10,1.7408
FINANCE,2024-05-13,0.8684
FINANCE,2024-05-14,-0.1475
FINANCE,2024-05-15,-0.8857
FINANCE,2024-05-16,1.6714
FINANCE,2024-05-17,-0.445
FINANCE,2024-05-21,-0.5378
FINANCE,2024-05-22,-0.1945
FINANCE,2024-05-23,1.1656
FINANCE,2024-05-24,-0.5696
FINANCE,2024-05-27,-0.305
FINANCE,2024-05-28,1.5278
FINANCE,2024-05-29,-2.2011
FINANCE,2024-05-30,-2.507
FINANCE,2024-05-31,0.2912
FINANCE,2024-06-03,1.5476
FINANCE,2024-06-04,-3.9778
FINANCE,2024-06-05,4.1005
FINANCE,2024-06-06,1.1314
FINANCE,2024-06-07,1.5441
FINANCE,2024-06-10,0.1533
FINANCE,2024-06-11,0.1596
FINANCE,2024-06-12,0.7738
FINANCE,2024-06-13,1.4679
FINANCE,2024-06-14,0.7695
FINANCE,2024-06-18,-0.2178
FINANCE,2024-06-19,-0.8894
FINANCE,2024-06-20,-0.1346
FINANCE,2024-06-21,-0.6709
FINANCE,2024-06-24,-0.0355
FINANCE,2024-06-25,0.9173
FINANCE,2024-06-26,-0.1724
FINANCE,2024-06-27,0.9066
FINANCE,2024-06-28,-0.036
FINANCE,2024-07-01,0.7998
FINANCE,2024-07-02,-0.4633
FINANCE,2024-07-03,0.8889
FINANCE,2024-07-04,0.0029
FINANCE,2024-07-05,0.6525
FMCG,2022-01-03,-0.1387
FMCG,2022-01-04,-0.0569
FMCG,2022-01-05,0.4308
FMCG,2022-01-06,-0.4791
FMCG,2022-01-07,0.8646
FMCG,2022-01-10,-0.0927
FMCG,2022-01-11,-0.5186
FMCG,2022-01-12,-0.1111
FMCG,2022-01-13,0.2592
FMCG,2022-01-14,-0.894
FMCG,2022-01-17,0.0655
FMCG,2022-01-18,-0.7511
FMCG,2022-01-19,-0.6512
FMCG,2022-01-20,-1.3171
FMCG,2022-01-21,-0.0481
FMCG,2022-01-24,-2.0885
FMCG,2022-01-25,0.9152
FMCG,2022-01-27,-1.4312
FMCG,2022-01-28,0.5915
FMCG,2022-01-31,0.9482
FMCG,2022-02-01,1.9715
FMCG,2022-02-02,0.983
FMCG,2022-02-03,-0.2388
FMCG,2022-02-04,0.2883
FMCG,2022-02-07,-1.5571
FMCG,2022-02-08,-0.1889
FMCG,2022-02-09,0.52
FMCG,2022-02-10,-0.1864
FMCG,2022-02-11,-1.2683
FMCG,2022-02-14,-2.4158
FMCG,2022-02-15,2.0853
FMCG,2022-02-16,0.1271
FMCG,2022-02-17,0.0018
FMCG,2022-02-18,-0.4147
FMCG,2022-02-21,-0.3215
FMCG,2022-02-22,-0.7162
FMCG,2022-02-23,0.1427
FMCG,2022-02-24,-2.7469
FMCG,2022-02-25,1.001
FMCG,2022-02-28,1.2019
FMCG,2022-03-02,-0.4386
FMCG,2022-03-03,-0.9282
FMCG,2022-03-04,-1.0857
FMCG,2022-03-07,-3.9116
FMCG,2022-03-08,1.484
FMCG,2022-03-09,0.785
FMCG,2022-03-10,2.76
FMCG,2022-03-11,0.0714
FMCG,2022-03-14,-0.0854
FMCG,2022-03-15,0.757
FMCG,2022-03-16,2.0827
FMCG,2022-03-17,0.6638
FMCG,2022-03-21,-2.2607
FMCG,2022-03-22,-1.8883
FMCG,2022-03-23,-0.6158
FMCG,2022-03-24,-0.0659
FMCG,2022-03-25,-0.6764
FMCG,2022-03-28,-0.02
FMCG,2022-03-29,0.415
FMCG,2022-03-30,1.4981
FMCG,2022-03-31,1.5474
FMCG,2022-04-01,1.1954
FMCG,2022-04-04,1.4797
FMCG,2022-04-05,1.1563
FMCG,2022-04-06,-0.8776
FMCG,2022-04-07,0.4518
FMCG,2022-04-08,1.627
FMCG,2022-04-11,-0.218
FMCG,2022-04-12,-0.5888
FMCG,2022-04-13,0.0317
FMCG,2022-04-18,0.6536
FMCG,2022-04-19,-2.7722
FMCG,2022-04-20,1.3962
FMCG,2022-04-21,1.0335
FMCG,2022-04-22,0.0607
FMCG,2022-04-25,-1.5676
FMCG,2022-04-26,2.1209
FMCG,2022-04-27,-0.3017
FMCG,2022-04-28,1.7863
FMCG,2022-04-29,-1.5562
FMCG,2022-05-02,-0.0219
FMCG,2022-05-04,-1.2678
FMCG,2022-05-05,-1.1028
FMCG,2022-05-06,-1.0318
FMCG,2022-05-09,-1.4186
FMCG,2022-05-10,0.7868
FMCG,2022-05-11,-0.0996
FMCG,2022-05-12,-1.1551
FMCG,2022-05-13,1.7609
FMCG,2022-05-16,-0.5764
FMCG,2022-05-17,1.6958
FMCG,2022-05-18,1.5883
FMCG,2022-05-19,-1.7486
FMCG,2022-05-20,1.8973
FMCG,2022-05-23,0.3108
FMCG,2022-05-24,-0.7196
FMCG,2022-05-25,-0.0625
FMCG,2022-05-26,1.0514
FMCG,2022-05-27,0.2107
FMCG,2022-05-30,1.0744
FMCG,2022-05-31,0.182
FMCG,2022-06-01,-1.2244
FMCG,2022-06-02,-0.02
FMCG,2022-06-03,-0.9164
FMCG,2022-06-06,-0.646
FMCG,2022-06-07,-1.8198
FMCG,2022-06-08,-0.8612
FMCG,2022-06-09,0.605
FMCG,2022-06-10,-0.1737
FMCG,2022-06-13,-0.3312
FMCG,2022-06-14,-0.1687
FMCG,2022-06-15,-0.2597
FMCG,2022-06-16,-0.2796
FMCG,2022-06-17,-1.6543
FMCG,2022-06-20,2.3239
FMCG,2022-06-21,0.8114
FMCG,2022-06-22,-0.8232
FMCG,2022-06-23,0.7714
FMCG,2022-06-24,1.4355
FMCG,2022-06-27,0.5172
FMCG,2022-06-28,0.0591
FMCG,2022-06-29,-1.6008
FMCG,2022-06-30,-0.1045
FMCG,2022-07-01,2.8125
FMCG,2022-07-04,2.487
FMCG,2022-07-05,0.09
FMCG,2022-07-06,2.977
FMCG,2022-07-07,-0.532
FMCG,2022-07-08,0.3654
FMCG,2022-07-11,0.247
FMCG,2022-07-12,-1.2458
FMCG,2022-07-13,0.9247
FMCG,2022-07-14,0.3907
FMCG,2022-07-15,0.9754
FMCG,2022-07-18,-0.613
FMCG,2022-07-19,0.0742
FMCG,2022-07-20,1.1602
FMCG,2022-07-21,1.2307
FMCG,2022-07-22,0.6646
FMCG,2022-07-25,-1.0904
FMCG,2022-07-26,-1.8993
FMCG,2022-07-27,1.1066
FMCG,2022-07-28,0.6486
FMCG,2022-07-29,0.9923
FMCG,2022-08-01,-0.165
FMCG,2022-08-02,0.2764
FMCG,2022-08-03,-0.472
FMCG,2022-08-04,0.6837
FMCG,2022-08-05,0.1529
FMCG,2022-08-08,-0.1928
FMCG,2022-08-10,-0.5964
FMCG,2022-08-11,-0.1926
FMCG,2022-08-12,-0.3729
FMCG,2022-08-16,0.9093
FMCG,2022-08-17,0.4979
FMCG,2022-08-18,0.5654
FMCG,2022-08-19,-0.7948
FMCG,2022-08-22,-0.0567
FMCG,2022-08-23,0.109
FMCG,2022-08-24,0.2556
FMCG,2022-08-25,-0.6463
FMCG,2022-08-26,-0.3148
FMCG,2022-08-29,1.1294
FMCG,2022-08-30,1.8603
FMCG,2022-09-01,-0.861
FMCG,2022-09-02,-0.109
FMCG,2022-09-05,-0.6298
FMCG,2022-09-06,-0.4914
FMCG,2022-09-07,0.9853
FMCG,2022-09-08,-0.1128
FMCG,2022-09-09,0.0147
FMCG,2022-09-12,0.0167
FMCG,2022-09-13,0.584
FMCG,2022-09-14,-0.1837
FMCG,2022-09-15,-0.5381
FMCG,2022-09-16,-2.7174
FMCG,2022-09-19,0.8976
FMCG,2022-09-20,1.142
FMCG,2022-09-21,1.1826
FMCG,2022-09-22,1.0073
FMCG,2022-09-23,-0.8515
FMCG,2022-09-26,-1.6922
FMCG,2022-09-27,1.0393
FMCG,2022-09-28,0.3842
FMCG,2022-09-29,0.9608
FMCG,2022-09-30,0.1453
FMCG,2022-10-03,-2.2474
FMCG,2022-10-04,1.0511
FMCG,2022-10-06,-1.2624
FMCG,2022-10-07,-0.5931
FMCG,2022-10-10,-0.6562
FMCG,2022-10-11,-1.8954
FMCG,2022-10-12,1.5612
FMCG,2022-10-13,-0.0969
FMCG,2022-10-14,0.1088
FMCG,2022-10-17,0.1822
FMCG,2022-10-18,0.7786
FMCG,2022-10-19,0.1535
FMCG,2022-10-20,1.125
FMCG,2022-10-21,-0.0664
FMCG,2022-10-24,0.145
FMCG,2022-10-25,-1.0443
FMCG,2022-10-27,0.8193
FMCG,2022-10-28,0.1755
FMCG,2022-10-31,0.514
FMCG,2022-11-01,0.6801
FMCG,2022-11-02,-0.5178
FMCG,2022-11-03,0.0728
FMCG,2022-11-04,-0.0047
FMCG,2022-11-07,0.3142
FMCG,2022-11-09,-0.1145
FMCG,2022-11-10,-0.126
FMCG,2022-11-11,-0.306
FMCG,2022-11-14,-0.3492
FMCG,2022-11-15,0.0218
FMCG,2022-11-16,-0.2335
FMCG,2022-11-17,-0.3744
FMCG,2022-11-18,-0.0732
FMCG,2022-11-21,0.0136
FMCG,2022-11-22,0.0522
FMCG,2022-11-23,0.2971
FMCG,2022-11-24,0.6437
FMCG,2022-11-25,-0.3062
FMCG,2022-11-28,0.1686
FMCG,2022-11-29,2.567
FMCG,2022-11-30,0.8991
FMCG,2022-12-01,-0.5064
FMCG,2022-12-02,-0.1212
FMCG,2022-12-05,-0.3722
FMCG,2022-12-06,0.4469
FMCG,2022-12-07,1.1135
FMCG,2022-12-08,0.0889
FMCG,2022-12-09,1.1763
FMCG,2022-12-12,0.1396
FMCG,2022-12-13,-0.6473
FMCG,2022-12-14,-0.9802
FMCG,2022-12-15,-0.4011
FMCG,2022-12-16,-0.3349
FMCG,2022-12-19,1.6306
FMCG,2022-12-20,-0.611
FMCG,2022-12-21,-0.8237
FMCG,2022-12-22,-0.0752
FMCG,2022-12-23,-1.425
FMCG,2022-12-26,0.463
FMCG,2022-12-27,0.0184
FMCG,2022-12-28,0.0438
FMCG,2022-12-29,-0.7093
FMCG,2022-12-30,-0.7854
FMCG,2023-01-02,0.0241
FMCG,2023-01-03,-0.1279
FMCG,2023-01-04,-0.5639
FMCG,2023-01-05,1.8893
FMCG,2023-01-06,-0.3216
FMCG,2023-01-09,0.4782
FMCG,2023-01-10,-0.464
FMCG,2023-01-11,-1.1219
FMCG,2023-01-12,0.0742
FMCG,2023-01-13,0.0292
FMCG,2023-01-16,0.2777
FMCG,2023-01-17,1.1279
FMCG,2023-01-18,0.2414
FMCG,2023-01-19,-0.6675
FMCG,2023-01-20,-0.4562
FMCG,2023-01-23,0.2962
FMCG,2023-01-24,-0.0039
FMCG,2023-01-25,-0.2464
FMCG,2023-01-27,-0.0359
FMCG,2023-01-30,-0.3024
FMCG,2023-01-31,-0.0417
FMCG,2023-02-01,1.0077
FMCG,2023-02-02,1.283
FMCG,2023-02-03,-0.359
FMCG,2023-02-06,0.5366
FMCG,2023-02-07,-0.789
FMCG,2023-02-08,-0.082
FMCG,2023-02-09,-0.0082
FMCG,2023-02-10,-0.1689
FMCG,2023-02-13,-0.3416
FMCG,2023-02-14,0.4148
FMCG,2023-02-15,0.0978
FMCG,2023-02-16,0.027
FMCG,2023-02-17,-0.4953
FMCG,2023-02-20,-0.5301
FMCG,2023-02-21,0.5592
FMCG,2023-02-22,-0.2899
FMCG,2023-02-23,0.1107
FMCG,2023-02-24,-0.2807
FMCG,2023-02-27,-1.0153
FMCG,2023-02-28,0.4665
FMCG,2023-03-01,-0.1605
FMCG,2023-03-02,-0.0382
FMCG,2023-03-03,0.7542
FMCG,2023-03-06,-0.0262
FMCG,2023-03-08,-0.0249
FMCG,2023-03-09,-0.94
FMCG,2023-03-10,0.465
FMCG,2023-03-13,-0.5868
FMCG,2023-03-14,-0.3621
FMCG,2023-03-15,-0.7455
FMCG,2023-03-16,1.6002
FMCG,2023-03-17,0.2455
FMCG,2023-03-20,0.5683
FMCG,2023-03-21,-0.8522
FMCG,2023-03-22,0.3779
FMCG,2023-03-23,0.2974
FMCG,2023-03-24,-0.5749
FMCG,2023-03-27,0.4614
FMCG,2023-03-28,-0.3515
FMCG,2023-03-29,0.577
FMCG,2023-03-31,1.2711
FMCG,2023-04-03,-0.1078
FMCG,2023-04-05,0.844
FMCG,2023-04-06,-0.8366
FMCG,2023-04-10,-0.4068
FMCG,2023-04-11,0.3744
FMCG,2023-04-12,-0.2817
FMCG,2023-04-13,0.1815
FMCG,2023-04-17,1.1654
FMCG,2023-04-18,-0.1424
FMCG,2023-04-19,-0.6211
FMCG,2023-04-20,0.0383
FMCG,2023-04-21,0.7161
FMCG,2023-04-24,0.4052
FMCG,2023-04-25,0.361
FMCG,2023-04-26,0.9322
FMCG,2023-04-27,-0.2956
FMCG,2023-04-28,0.5228
FMCG,2023-05-02,0.0473
FMCG,2023-05-03,0.7623
FMCG,2023-05-04,-0.3174
FMCG,2023-05-05,-0.3696
FMCG,2023-05-08,1.3574
FMCG,2023-05-09,0.1781
FMCG,2023-05-10,0.3085
FMCG,2023-05-11,1.0525
FMCG,2023-05-12,0.1259
FMCG,2023-05-15,1.1707
FMCG,2023-05-16,-0.2513
FMCG,2023-05-17,-0.2013
FMCG,2023-05-18,-0.8012
FMCG,2023-05-19,-0.5627
FMCG,2023-05-22,0.3127
FMCG,2023-05-23,-0.1222
FMCG,2023-05-24,0.3147
FMCG,2023-05-25,0.3153
FMCG,2023-05-26,1.5422
FMCG,2023-05-29,0.3304
FMCG,2023-05-30,-0.1857
FMCG,2023-05-31,0.5126
FMCG,2023-06-01,0.4795
FMCG,2023-06-02,0.264
FMCG,2023-06-05,-0.5
FMCG,2023-06-06,-0.0508
FMCG,2023-06-07,1.6481
FMCG,2023-06-08,-0.7673
FMCG,2023-06-09,-1.1498
FMCG,2023-06-12,0.703
FMCG,2023-06-13,1.0508
FMCG,2023-06-14,0.467
FMCG,2023-06-15,0.6494
FMCG,2023-06-16,0.5568
FMCG,2023-06-19,-0.743
FMCG,2023-06-20,0.2353
FMCG,2023-06-21,-0.5134
FMCG,2023-06-22,-1.0354
FMCG,2023-06-23,-0.166
FMCG,2023-06-26,0.5996
FMCG,2023-06-27,0.1216
FMCG,2023-06-28,0.6102
FMCG,2023-06-30,0.6086
FMCG,2023-07-03,0.2816
FMCG,2023-07-04,-0.0077
FMCG,2023-07-05,2.4831
FMCG,2023-07-06,-0.2819
FMCG,2023-07-07,-1.7551
FMCG,2023-07-10,-0.2522
FMCG,2023-07-11,1.1271
FMCG,2023-07-12,0.2715
FMCG,2023-07-13,-0.5137
FMCG,2023-07-14,1.05
FMCG,2023-07-17,-0.2796
FMCG,2023-07-18,-0.5949
FMCG,2023-07-19,0.0278
FMCG,2023-07-20,1.0178
FMCG,2023-07-21,-0.91
FMCG,2023-07-24,-0.8144
FMCG,2023-07-25,-0.2947
FMCG,2023-07-26,0.5149
FMCG,2023-07-27,0.3642
FMCG,2023-07-28,1.326
FMCG,2023-07-31,-1.0409
FMCG,2023-08-01,-0.4682
FMCG,2023-08-02,0.0612
FMCG,2023-08-03,-0.5283
FMCG,2023-08-04,0.3878
FMCG,2023-08-07,-0.1927
FMCG,2023-08-08,-0.7635
FMCG,2023-08-09,0.5386
FMCG,2023-08-10,-0.6794
FMCG,2023-08-11,-0.6903
FMCG,2023-08-14,0.2089
FMCG,2023-08-16,0.2665
FMCG,2023-08-17,-0.7173
FMCG,2023-08-18,0.1442
FMCG,2023-08-21,0.3863
FMCG,2023-08-22,0.233
FMCG,2023-08-23,-0.3844
FMCG,2023-08-24,0.7461
FMCG,2023-08-25,-0.7461
FMCG,2023-08-28,-0.6134
FMCG,2023-08-29,-0.1342
FMCG,2023-08-30,0.5065
FMCG,2023-08-31,-0.8076
FMCG,2023-09-01,0.019
FMCG,2023-09-04,0.0862
FMCG,2023-09-05,0.7877
FMCG,2023-09-06,0.8733
FMCG,2023-09-07,-0.2696
FMCG,2023-09-08,0.1122
FMCG,2023-09-11,0.6051
FMCG,2023-09-12,-0.519
FMCG,2023-09-13,-0.0905
FMCG,2023-09-14,-0.1172
FMCG,2023-09-15,-0.1113
FMCG,2023-09-18,0.479
FMCG,2023-09-20,-0.6181
FMCG,2023-09-21,-0.211
FMCG,2023-09-22,-0.0174
FMCG,2023-09-25,-0.1341
FMCG,2023-09-26,0.8328
FMCG,2023-09-27,0.6261
FMCG,2023-09-28,-2.2724
FMCG,2023-09-29,0.4678
FMCG,2023-10-03,-0.1302
FMCG,2023-10-04,0.5524
FMCG,2023-10-05,-0.8319
FMCG,2023-10-06,-0.208
FMCG,2023-10-09,-0.1758
FMCG,2023-10-10,0.5227
FMCG,2023-10-11,0.8103
FMCG,2023-10-12,-0.0771
FMCG,2023-10-13,0.3119
FMCG,2023-10-16,-0.0736
FMCG,2023-10-17,0.5217
FMCG,2023-10-18,-0.2095
FMCG,2023-10-19,0.1656
FMCG,2023-10-20,-0.5389
FMCG,2023-10-23,-0.7895
FMCG,2023-10-25,-0.117
FMCG,2023-10-26,-1.135
FMCG,2023-10-27,1.2956
FMCG,2023-10-30,-0.6275
FMCG,2023-10-31,0.6724
FMCG,2023-11-01,-1.0025
FMCG,2023-11-02,1.3716
FMCG,2023-11-03,0.3823
FMCG,2023-11-06,0.7022
FMCG,2023-11-07,-0.2621
FMCG,2023-11-08,0.2609
FMCG,2023-11-09,-0.8534
FMCG,2023-11-10,-0.0418
FMCG,2023-11-13,-0.3586
FMCG,2023-11-15,0.2984
FMCG,2023-11-16,-0.1242
FMCG,2023-11-17,1.2805
FMCG,2023-11-20,-0.1769
FMCG,2023-11-21,-0.0303
FMCG,2023-11-22,0.344
FMCG,2023-11-23,0.1443
FMCG,2023-11-24,-0.6012
FMCG,2023-11-28,-0.0952
FMCG,2023-11-29,0.5055
FMCG,2023-11-30,0.6529
FMCG,2023-12-01,1.5648
FMCG,2023-12-04,0.6227
FMCG,2023-12-05,0.2043
FMCG,2023-12-06,0.6829
FMCG,2023-12-07,-0.9518
FMCG,2023-12-08,-0.5664
FMCG,2023-12-11,0.6634
FMCG,2023-12-12,-0.0506
FMCG,2023-12-13,0.6345
FMCG,2023-12-14,-0.057
FMCG,2023-12-15,-0.5318
FMCG,2023-12-18,-0.3253
FMCG,2023-12-19,1.8039
FMCG,2023-12-20,-1.1806
FMCG,2023-12-21,0.4528
FMCG,2023-12-22,0.5499
FMCG,2023-12-26,1.019
FMCG,2023-12-27,0.493
FMCG,2023-12-28,1.672
FMCG,2023-12-29,0.9751
FMCG,2024-01-01,0.2446
FMCG,2024-01-02,0.0634
FMCG,2024-01-03,-0.3614
FMCG,2024-01-04,1.3785
FMCG,2024-01-05,-0.0065
FMCG,2024-01-08,-2.2496
FMCG,2024-01-09,-0.6482
FMCG,2024-01-10,-0.6785
FMCG,2024-01-11,0.3419
FMCG,2024-01-12,0.1434
FMCG,2024-01-15,0.2019
FMCG,2024-01-16,0.0516
FMCG,2024-01-17,-0.8939
FMCG,2024-01-18,-0.7063
FMCG,2024-01-19,1.3075
FMCG,2024-01-23,-1.9107
FMCG,2024-01-24,2.2203
FMCG,2024-01-25,-0.8578
FMCG,2024-01-29,0.14
FMCG,2024-01-30,-0.3365
FMCG,2024-01-31,1.059
FMCG,2024-02-01,0.8741
FMCG,2024-02-02,-0.472
FMCG,2024-02-05,-1.0188
FMCG,2024-02-06,-0.1932
FMCG,2024-02-07,0.5528
FMCG,2024-02-08,-2.0334
FMCG,2024-02-09,0.727
FMCG,2024-02-12,-0.6597
FMCG,2024-02-13,0.2765
FMCG,2024-02-14,0.752
FMCG,2024-02-15,-0.564
FMCG,2024-02-16,0.329
FMCG,2024-02-19,0.3465
FMCG,2024-02-20,0.1444
FMCG,2024-02-21,0.0702
FMCG,2024-02-22,0.5417
FMCG,2024-02-23,-0.396
FMCG,2024-02-26,-0.4307
FMCG,2024-02-27,0.421
FMCG,2024-02-28,-0.6503
FMCG,2024-02-29,0.6291
FMCG,2024-03-01,0.2598
FMCG,2024-03-04,-0.367
FMCG,2024-03-05,-0.9237
FMCG,2024-03-06,-0.2003
FMCG,2024-03-07,0.7945
FMCG,2024-03-11,0.0943
FMCG,2024-03-12,-1.0095
FMCG,2024-03-13,-0.5676
FMCG,2024-03-14,1.761
FMCG,2024-03-15,-0.1848
FMCG,2024-03-18,-0.1081
FMCG,2024-03-19,-2.4778
FMCG,2024-03-20,0.7569
FMCG,2024-03-21,0.7288
FMCG,2024-03-22,0.4301
FMCG,2024-03-26,0.1088
FMCG,2024-03-27,-0.2406
FMCG,2024-03-28,0.9058
FMCG,2024-04-01,-0.2442
FMCG,2024-04-02,0.4226
FMCG,2024-04-03,-0.8467
FMCG,2024-04-04,-1.3918
FMCG,2024-04-05,1.0452
FMCG,2024-04-08,0.2348
FMCG,2024-04-09,-0.8223
FMCG,2024-04-10,0.752
FMCG,2024-04-12,-0.8944
FMCG,2024-04-15,-0.6665
FMCG,2024-04-16,0.3838
FMCG,2024-04-18,-1.1272
FMCG,2024-04-19,0.0362
FMCG,2024-04-22,0.6865
FMCG,2024-04-23,0.7736
FMCG,2024-04-24,0.7228
FMCG,2024-04-25,0.5102
FMCG,2024-04-26,0.0282
FMCG,2024-04-29,0.0165
FMCG,2024-04-30,-0.0189
FMCG,2024-05-02,0.5668
FMCG,2024-05-03,-0.188
FMCG,2024-05-06,1.569
FMCG,2024-05-07,4.0276
FMCG,2024-05-08,0.4178
FMCG,2024-05-09,-1.8626
FMCG,2024-05-10,0.6718
FMCG,2024-05-13,0.5938
FMCG,2024-05-14,-0.4873
FMCG,2024-05-15,-1.6702
FMCG,2024-05-16,0.4903
FMCG,2024-05-17,-0.3357
FMCG,2024-05-21,-0.332
FMCG,2024-05-22,1.5131
FMCG,2024-05-23,0.6182
FMCG,2024-05-24,-0.7191
FMCG,2024-05-27,0.1186
FMCG,2024-05-28,0.413
FMCG,2024-05-29,-0.7319
FMCG,2024-05-30,-1.4754
FMCG,2024-05-31,-0.498
FMCG,2024-06-03,0.6888
FMCG,2024-06-04,3.2395
FMCG,2024-06-05,4.2907
FMCG,2024-06-06,-0.8659
FMCG,2024-06-07,1.3644
FMCG,2024-06-10,0.1489
FMCG,2024-06-11,-0.247
FMCG,2024-06-12,-0.6678
FMCG,2024-06-13,-1.0373
FMCG,2024-06-14,0.0439
FMCG,2024-06-18,-0.0161
FMCG,2024-06-19,-0.867
FMCG,2024-06-20,-0.0592
FMCG,2024-06-21,-1.3924
FMCG,2024-06-24,0.9255
FMCG,2024-06-25,-0.3441
FMCG,2024-06-26,0.7066
FMCG,2024-06-27,-0.2204
FMCG,2024-06-28,0.4217
FMCG,2024-07-01,1.0152
FMCG,2024-07-02,-1.2042
FMCG,2024-07-03,0.591
FMCG,2024-07-04,-0.2082
FMCG,2024-07-05,1.1712
IT,2022-01-03,0.6106
IT,2022-01-04,0.4635
IT,2022-01-05,-2.2008
IT,2022-01-06,-1.6816
IT,2022-01-07,-0.0329
IT,2022-01-10,-0.588
IT,2022-01-11,1.2918
IT,2022-01-12,0.0158
IT,2022-01-13,-0.4479
IT,2022-01-14,-0.0303
IT,2022-01-17,-0.7267
IT,2022-01-18,-2.1849
IT,2022-01-19,-1.649
IT,2022-01-20,-1.3997
IT,2022-01-21,-1.2796
IT,2022-01-24,-4.2094
IT,2022-01-25,0.168
IT,2022-01-27,-3.8363
IT,2022-01-28,2.1082
IT,2022-01-31,2.687
IT,2022-02-01,1.5463
IT,2022-02-02,0.605
IT,2022-02-03,-2.1353
IT,2022-02-04,-0.0613
IT,2022-02-07,-1.1325
IT,2022-02-08,-0.6468
IT,2022-02-09,2.0916
IT,2022-02-10,0.9588
IT,2022-02-11,-3.0548
IT,2022-02-14,-2.7706
IT,2022-02-15,3.3947
IT,2022-02-16,-0.5601
IT,2022-02-17,-0.6076
IT,2022-02-18,-0.5308
IT,2022-02-21,0.3168
IT,2022-02-22,-0.2383
IT,2022-02-23,0.1926
IT,2022-02-24,-4.7954
IT,2022-02-25,3.4233
IT,2022-02-28,0.9774
IT,2022-03-02,-0.5193
IT,2022-03-03,2.1774
IT,2022-03-04,0.3547
IT,2022-03-07,-0.0312
IT,2022-03-08,2.1806
IT,2022-03-09,0.3786
IT,2022-03-10,-0.6977
IT,2022-03-11,0.5517
IT,2022-03-14,1.7744
IT,2022-03-15,-2.8941
IT,2022-03-16,1.8316
IT,2022-03-17,0.2616
IT,2022-03-21,-0.7066
IT,2022-03-22,1.9935
IT,2022-03-23,0.0507
IT,2022-03-24,1.4363
IT,2022-03-25,-1.0539
IT,2022-03-28,-0.4305
IT,2022-03-29,0.8373
IT,2022-03-30,0.5199
IT,2022-03-31,-0.5527
IT,2022-04-01,-0.1419
IT,2022-04-04,0.603
IT,2022-04-05,0.3509
